6.200,-0.464,0.353,-2.232,-2.252,1.559,-1.126,1.032,-3.172,0.516
6.220,-0.508,0.382,-2.254,-2.229,1.489,-1.115,1.144,-3.480,0.572
6.240,-0.552,0.411,-2.276,-2.204,1.414,-1.102,1.254,-3.773,0.627
6.260,-0.596,0.437,-2.298,-2.177,1.333,-1.088,1.362,-4.052,0.681
6.280,-0.639,0.462,-2.319,-2.147,1.246,-1.074,1.470,-4.315,0.735
6.300,-0.681,0.485,-2.340,-2.116,1.155,-1.058,1.576,-4.561,0.788
6.320,-0.723,0.507,-2.361,-2.082,1.059,-1.041,1.680,-4.789,0.840
6.340,-0.764,0.526,-2.382,-2.047,0.959,-1.023,1.783,-4.998,0.891
6.360,-0.804,0.543,-2.402,-2.009,0.856,-1.004,1.884,-5.188,0.942
6.380,-0.843,0.558,-2.422,-1.969,0.748,-0.985,1.983,-5.356,0.991
6.400,-0.882,0.571,-2.441,-1.928,0.638,-0.964,2.080,-5.504,1.040
6.420,-0.919,0.581,-2.460,-1.884,0.526,-0.942,2.175,-5.630,1.088
6.440,-0.956,0.589,-2.478,-1.839,0.411,-0.919,2.268,-5.734,1.134
6.460,-0.992,0.595,-2.496,-1.792,0.295,-0.896,2.359,-5.815,1.179
6.480,-1.027,0.599,-2.513,-1.743,0.177,-0.871,2.447,-5.873,1.224
6.500,-1.061,0.600,-2.530,-1.692,0.059,-0.846,2.533,-5.908,1.267
6.520,-1.093,0.599,-2.547,-1.640,-0.059,-0.820,2.617,-5.920,1.308
6.540,-1.125,0.595,-2.563,-1.586,-0.177,-0.793,2.698,-5.908,1.349
6.560,-1.156,0.589,-2.578,-1.530,-0.295,-0.765,2.776,-5.873,1.388
6.580,-1.185,0.581,-2.593,-1.473,-0.411,-0.737,2.852,-5.815,1.426
6.600,-1.214,0.571,-2.607,-1.415,-0.526,-0.707,2.924,-5.734,1.462
6.620,-1.241,0.558,-2.620,-1.355,-0.638,-0.677,2.994,-5.630,1.497
6.640,-1.266,0.543,-2.633,-1.294,-0.748,-0.647,3.061,-5.504,1.530
6.660,-1.291,0.526,-2.646,-1.231,-0.856,-0.616,3.125,-5.356,1.562
6.680,-1.314,0.507,-2.657,-1.167,-0.959,-0.584,3.185,-5.188,1.593
6.700,-1.337,0.485,-2.668,-1.102,-1.059,-0.551,3.243,-4.998,1.622
6.720,-1.357,0.462,-2.679,-1.037,-1.155,-0.518,3.297,-4.789,1.649
6.740,-1.377,0.437,-2.688,-0.970,-1.246,-0.485,3.349,-4.561,1.674
6.760,-1.395,0.411,-2.697,-0.902,-1.333,-0.451,3.396,-4.315,1.698
6.780,-1.411,0.382,-2.706,-0.833,-1.414,-0.416,3.441,-4.052,1.720
6.800,-1.427,0.353,-2.713,-0.763,-1.489,-0.382,3.482,-3.773,1.741
6.820,-1.440,0.321,-2.720,-0.693,-1.559,-0.346,3.520,-3.480,1.760
6.840,-1.453,0.289,-2.726,-0.622,-1.622,-0.311,3.554,-3.172,1.777
6.860,-1.464,0.255,-2.732,-0.550,-1.679,-0.275,3.585,-2.852,1.792
6.880,-1.473,0.221,-2.737,-0.478,-1.730,-0.239,3.612,-2.521,1.806
6.900,-1.482,0.185,-2.741,-0.405,-1.773,-0.203,3.635,-2.179,1.818
6.920,-1.488,0.149,-2.744,-0.332,-1.810,-0.166,3.655,-1.829,1.828
6.940,-1.493,0.112,-2.747,-0.259,-1.839,-0.129,3.672,-1.472,1.836
6.960,-1.497,0.075,-2.749,-0.185,-1.861,-0.092,3.684,-1.109,1.842
6.980,-1.499,0.038,-2.750,-0.111,-1.876,-0.055,3.693,-0.742,1.847
7.000,-1.500,0.000,-2.750,-0.037,-1.884,-0.019,3.699,-0.372,1.849
7.020,-1.499,-0.038,-2.750,0.037,-1.884,0.019,3.701,-0.000,1.850
7.040,-1.497,-0.075,-2.749,0.111,-1.876,0.055,3.699,0.372,1.849
7.060,-1.493,-0.112,-2.747,0.185,-1.861,0.092,3.693,0.742,1.847
7.080,-1.488,-0.149,-2.744,0.259,-1.839,0.129,3.684,1.109,1.842
7.100,-1.482,-0.185,-2.741,0.332,-1.810,0.166,3.672,1.472,1.836
7.120,-1.473,-0.221,-2.737,0.405,-1.773,0.203,3.655,1.829,1.828
7.140,-1.464,-0.255,-2.732,0.478,-1.730,0.239,3.635,2.179,1.818
7.160,-1.453,-0.289,-2.726,0.550,-1.679,0.275,3.612,2.521,1.806
7.180,-1.440,-0.321,-2.720,0.622,-1.622,0.311,3.585,2.852,1.792
7.200,-1.427,-0.353,-2.713,0.693,-1.559,0.346,3.554,3.172,1.777
7.220,-1.411,-0.382,-2.706,0.763,-1.489,0.382,3.520,3.480,1.760
7.240,-1.395,-0.411,-2.697,0.833,-1.414,0.416,3.482,3.773,1.741
7.260,-1.377,-0.437,-2.688,0.902,-1.333,0.451,3.441,4.052,1.720
7.280,-1.357,-0.462,-2.679,0.970,-1.246,0.485,3.396,4.315,1.698
7.300,-1.337,-0.485,-2.668,1.037,-1.155,0.518,3.349,4.561,1.674
7.320,-1.314,-0.507,-2.657,1.102,-1.059,0.551,3.297,4.789,1.649
7.340,-1.291,-0.526,-2.646,1.167,-0.959,0.584,3.243,4.998,1.622
7.360,-1.266,-0.543,-2.633,1.231,-0.856,0.616,3.185,5.188,1.593
7.380,-1.241,-0.558,-2.620,1.294,-0.748,0.647,3.125,5.356,1.562
7.400,-1.214,-0.571,-2.607,1.355,-0.638,0.677,3.061,5.504,1.530
7.420,-1.185,-0.581,-2.593,1.415,-0.526,0.707,2.994,5.630,1.497
7.440,-1.156,-0.589,-2.578,1.473,-0.411,0.737,2.924,5.734,1.462
7.460,-1.125,-0.595,-2.563,1.530,-0.295,0.765,2.852,5.815,1.426
7.480,-1.093,-0.599,-2.547,1.586,-0.177,0.793,2.776,5.873,1.388
7.500,-1.061,-0.600,-2.530,1.640,-0.059,0.820,2.698,5.908,1.349
7.520,-1.027,-0.599,-2.513,1.692,0.059,0.846,2.617,5.920,1.308
7.540,-0.992,-0.595,-2.496,1.743,0.177,0.871,2.533,5.908,1.267
7.560,-0.956,-0.589,-2.478,1.792,0.295,0.896,2.447,5.873,1.224
7.580,-0.919,-0.581,-2.460,1.839,0.411,0.919,2.359,5.815,1.179
7.600,-0.882,-0.571,-2.441,1.884,0.526,0.942,2.268,5.734,1.134
7.620,-0.843,-0.558,-2.422,1.928,0.638,0.964,2.175,5.630,1.088
7.640,-0.804,-0.543,-2.402,1.969,0.748,0.985,2.080,5.504,1.040
7.660,-0.764,-0.526,-2.382,2.009,0.856,1.004,1.983,5.356,0.991
7.680,-0.723,-0.507,-2.361,2.047,0.959,1.023,1.884,5.188,0.942
7.700,-0.681,-0.485,-2.340,2.082,1.059,1.041,1.783,4.998,0.891
7.720,-0.639,-0.462,-2.319,2.116,1.155,1.058,1.680,4.789,0.840
7.740,-0.596,-0.437,-2.298,2.147,1.246,1.074,1.576,4.561,0.788
7.760,-0.552,-0.411,-2.276,2.177,1.333,1.088,1.470,4.315,0.735
7.780,-0.508,-0.382,-2.254,2.204,1.414,1.102,1.362,4.052,0.681
7.800,-0.464,-0.353,-2.232,2.229,1.489,1.115,1.254,3.773,0.627
7.820,-0.418,-0.321,-2.209,2.252,1.559,1.126,1.144,3.480,0.572
7.840,-0.373,-0.289,-2.187,2.273,1.622,1.136,1.032,3.172,0.516
7.860,-0.327,-0.255,-2.164,2.291,1.679,1.145,0.920,2.852,0.460
7.880,-0.281,-0.221,-2.141,2.307,1.730,1.154,0.807,2.521,0.404
7.900,-0.235,-0.185,-2.117,2.321,1.773,1.161,0.693,2.179,0.347
7.920,-0.188,-0.149,-2.094,2.333,1.810,1.166,0.579,1.829,0.289
7.940,-0.141,-0.112,-2.071,2.342,1.839,1.171,0.464,1.472,0.232
7.960,-0.094,-0.075,-2.047,2.349,1.861,1.174,0.348,1.109,0.174
7.980,-0.047,-0.038,-2.024,2.353,1.876,1.177,0.232,0.742,0.116
8.000,-0.000,-0.000,-2.000,2.356,1.884,1.178,0.116,0.372,0.058
8.020,0.047,0.038,-1.976,2.356,1.884,1.178,0.000,0.000,0.000
8.040,0.094,0.075,-1.953,2.353,1.876,1.177,-0.116,-0.372,-0.058
8.060,0.141,0.112,-1.929,2.349,1.861,1.174,-0.232,-0.742,-0.116
8.080,0.188,0.149,-1.906,2.342,1.839,1.171,-0.348,-1.109,-0.174
8.100,0.235,0.185,-1.883,2.333,1.810,1.166,-0.464,-1.472,-0.232
8.120,0.281,0.221,-1.859,2.321,1.773,1.161,-0.579,-1.829,-0.289
8.140,0.327,0.255,-1.836,2.307,1.730,1.154,-0.693,-2.179,-0.347
8.160,0.373,0.289,-1.813,2.291,1.679,1.145,-0.807,-2.521,-0.404
8.180,0.418,0.321,-1.791,2.273,1.622,1.136,-0.920,-2.852,-0.460
8.200,0.464,0.353,-1.768,2.252,1.559,1.126,-1.032,-3.172,-0.516
8.220,0.508,0.382,-1.746,2.229,1.489,1.115,-1.144,-3.480,-0.572
8.240,0.552,0.411,-1.724,2.204,1.414,1.102,-1.254,-3.773,-0.627
8.260,0.596,0.437,-1.702,2.177,1.333,1.088,-1.362,-4.052,-0.681
8.280,0.639,0.462,-1.681,2.147,1.246,1.074,-1.470,-4.315,-0.735
8.300,0.681,0.485,-1.660,2.116,1.155,1.058,-1.576,-4.561,-0.788
8.320,0.723,0.507,-1.639,2.082,1.059,1.041,-1.680,-4.789,-0.840
8.340,0.764,0.526,-1.618,2.047,0.959,1.023,-1.783,-4.998,-0.891
8.360,0.804,0.543,-1.598,2.009,0.856,1.004,-1.884,-5.188,-0.942
8.380,0.843,0.558,-1.578,1.969,0.748,0.985,-1.983,-5.356,-0.991
8.400,0.882,0.571,-1.559,1.928,0.638,0.964,-2.080,-5.504,-1.040
8.420,0.919,0.581,-1.540,1.884,0.526,0.942,-2.175,-5.630,-1.088
8.440,0.956,0.589,-1.522,1.839,0.411,0.919,-2.268,-5.734,-1.134
8.460,0.992,0.595,-1.504,1.792,0.295,0.896,-2.359,-5.815,-1.179
8.480,1.027,0.599,-1.487,1.743,0.177,0.871,-2.447,-5.873,-1.224
8.500,1.061,0.600,-1.470,1.692,0.059,0.846,-2.533,-5.908,-1.267
8.520,1.093,0.599,-1.453,1.640,-0.059,0.820,-2.617,-5.920,-1.308
8.540,1.125,0.595,-1.437,1.586,-0.177,0.793,-2.698,-5.908,-1.349
8.560,1.156,0.589,-1.422,1.530,-0.295,0.765,-2.776,-5.873,-1.388
8.580,1.185,0.581,-1.407,1.473,-0.411,0.737,-2.852,-5.815,-1.426
8.600,1.214,0.571,-1.393,1.415,-0.526,0.707,-2.924,-5.734,-1.462
8.620,1.241,0.558,-1.380,1.355,-0.638,0.677,-2.994,-5.630,-1.497
8.640,1.266,0.543,-1.367,1.294,-0.748,0.647,-3.061,-5.504,-1.530
8.660,1.291,0.526,-1.354,1.231,-0.856,0.616,-3.125,-5.356,-1.562
8.680,1.314,0.507,-1.343,1.167,-0.959,0.584,-3.185,-5.188,-1.593
8.700,1.337,0.485,-1.332,1.102,-1.059,0.551,-3.243,-4.998,-1.622
8.720,1.357,0.462,-1.321,1.037,-1.155,0.518,-3.297,-4.789,-1.649
8.740,1.377,0.437,-1.312,0.970,-1.246,0.485,-3.349,-4.561,-1.674
8.760,1.395,0.411,-1.303,0.902,-1.333,0.451,-3.396,-4.315,-1.698
8.780,1.411,0.382,-1.294,0.833,-1.414,0.416,-3.441,-4.052,-1.720
8.800,1.427,0.353,-1.287,0.763,-1.489,0.382,-3.482,-3.773,-1.741
8.820,1.440,0.321,-1.280,0.693,-1.559,0.346,-3.520,-3.480,-1.760
8.840,1.453,0.289,-1.274,0.622,-1.622,0.311,-3.554,-3.172,-1.777
8.860,1.464,0.255,-1.268,0.550,-1.679,0.275,-3.585,-2.852,-1.792
8.880,1.473,0.221,-1.263,0.478,-1.730,0.239,-3.612,-2.521,-1.806
8.900,1.482,0.185,-1.259,0.405,-1.773,0.203,-3.635,-2.179,-1.818
8.920,1.488,0.149,-1.256,0.332,-1.810,0.166,-3.655,-1.829,-1.828
8.940,1.493,0.112,-1.253,0.259,-1.839,0.129,-3.672,-1.472,-1.836
8.960,1.497,0.075,-1.251,0.185,-1.861,0.092,-3.684,-1.109,-1.842
8.980,1.499,0.038,-1.250,0.111,-1.876,0.055,-3.693,-0.742,-1.847
9.000,1.500,0.000,-1.250,0.037,-1.884,0.019,-3.699,-0.372,-1.849
9.020,1.499,-0.038,-1.250,-0.037,-1.884,-0.019,-3.701,-0.000,-1.850
9.040,1.497,-0.075,-1.251,-0.111,-1.876,-0.055,-3.699,0.372,-1.849
9.060,1.493,-0.112,-1.253,-0.185,-1.861,-0.092,-3.693,0.742,-1.847
9.080,1.488,-0.149,-1.256,-0.259,-1.839,-0.129,-3.684,1.109,-1.842
9.100,1.482,-0.185,-1.259,-0.332,-1.810,-0.166,-3.672,1.472,-1.836
9.120,1.473,-0.221,-1.263,-0.405,-1.773,-0.203,-3.655,1.829,-1.828
9.140,1.464,-0.255,-1.268,-0.478,-1.730,-0.239,-3.635,2.179,-1.818
9.160,1.453,-0.289,-1.274,-0.550,-1.679,-0.275,-3.612,2.521,-1.806
9.180,1.440,-0.321,-1.280,-0.622,-1.622,-0.311,-3.585,2.852,-1.792
9.200,1.427,-0.353,-1.287,-0.693,-1.559,-0.346,-3.554,3.172,-1.777
9.220,1.411,-0.382,-1.294,-0.763,-1.489,-0.382,-3.520,3.480,-1.760
9.240,1.395,-0.411,-1.303,-0.833,-1.414,-0.416,-3.482,3.773,-1.741
9.260,1.377,-0.437,-1.312,-0.902,-1.333,-0.451,-3.441,4.052,-1.720
9.280,1.357,-0.462,-1.321,-0.970,-1.246,-0.485,-3.396,4.315,-1.698
9.300,1.337,-0.485,-1.332,-1.037,-1.155,-0.518,-3.349,4.561,-1.674
9.320,1.314,-0.507,-1.343,-1.102,-1.059,-0.551,-3.297,4.789,-1.649
9.340,1.291,-0.526,-1.354,-1.167,-0.959,-0.584,-3.243,4.998,-1.622
9.360,1.266,-0.543,-1.367,-1.231,-0.856,-0.616,-3.185,5.188,-1.593
9.380,1.241,-0.558,-1.380,-1.294,-0.748,-0.647,-3.125,5.356,-1.562
9.400,1.214,-0.571,-1.393,-1.355,-0.638,-0.677,-3.061,5.504,-1.530
9.420,1.185,-0.581,-1.407,-1.415,-0.526,-0.707,-2.994,5.630,-1.497
9.440,1.156,-0.589,-1.422,-1.473,-0.411,-0.737,-2.924,5.734,-1.462
9.460,1.125,-0.595,-1.437,-1.530,-0.295,-0.765,-2.852,5.815,-1.426
9.480,1.093,-0.599,-1.453,-1.586,-0.177,-0.793,-2.776,5.873,-1.388
9.500,1.061,-0.600,-1.470,-1.640,-0.059,-0.820,-2.698,5.908,-1.349
9.520,1.027,-0.599,-1.487,-1.692,0.059,-0.846,-2.617,5.920,-1.308
9.540,0.992,-0.595,-1.504,-1.743,0.177,-0.871,-2.533,5.908,-1.267
9.560,0.956,-0.589,-1.522,-1.792,0.295,-0.896,-2.447,5.873,-1.224
9.580,0.919,-0.581,-1.540,-1.839,0.411,-0.919,-2.359,5.815,-1.179
9.600,0.882,-0.571,-1.559,-1.884,0.526,-0.942,-2.268,5.734,-1.134
9.620,0.843,-0.558,-1.578,-1.928,0.638,-0.964,-2.175,5.630,-1.088
9.640,0.804,-0.543,-1.598,-1.969,0.748,-0.985,-2.080,5.504,-1.040
9.660,0.764,-0.526,-1.618,-2.009,0.856,-1.004,-1.983,5.356,-0.991
9.680,0.723,-0.507,-1.639,-2.047,0.959,-1.023,-1.884,5.188,-0.942
9.700,0.681,-0.485,-1.660,-2.082,1.059,-1.041,-1.783,4.998,-0.891
9.720,0.639,-0.462,-1.681,-2.116,1.155,-1.058,-1.680,4.789,-0.840
9.740,0.596,-0.437,-1.702,-2.147,1.246,-1.074,-1.576,4.561,-0.788
9.760,0.552,-0.411,-1.724,-2.177,1.333,-1.088,-1.470,4.315,-0.735
9.780,0.508,-0.382,-1.746,-2.204,1.414,-1.102,-1.362,4.052,-0.681
9.800,0.464,-0.353,-1.768,-2.229,1.489,-1.115,-1.254,3.773,-0.627
9.820,0.418,-0.321,-1.791,-2.252,1.559,-1.126,-1.144,3.480,-0.572
9.840,0.373,-0.289,-1.813,-2.273,1.622,-1.136,-1.032,3.172,-0.516
9.860,0.327,-0.255,-1.836,-2.291,1.679,-1.145,-0.920,2.852,-0.460
9.880,0.281,-0.221,-1.859,-2.307,1.730,-1.154,-0.807,2.521,-0.404
9.900,0.235,-0.185,-1.883,-2.321,1.773,-1.161,-0.693,2.179,-0.347
9.920,0.188,-0.149,-1.906,-2.333,1.810,-1.166,-0.579,1.829,-0.289
9.940,0.141,-0.112,-1.929,-2.342,1.839,-1.171,-0.464,1.472,-0.232
9.960,0.094,-0.075,-1.953,-2.349,1.861,-1.174,-0.348,1.109,-0.174
9.980,0.047,-0.038,-1.976,-2.353,1.876,-1.177,-0.232,0.742,-0.116
10.000,0.000,-0.000,-2.000,-2.356,1.884,-1.178,-0.116,0.372,-0.058
10.020,-0.047,0.038,-2.024,-2.356,1.884,-1.178,-0.000,0.000,-0.000
10.040,-0.094,0.075,-2.047,-2.353,1.876,-1.177,0.116,-0.372,0.058
10.060,-0.141,0.112,-2.071,-2.349,1.861,-1.174,0.232,-0.742,0.116
10.080,-0.188,0.149,-2.094,-2.342,1.839,-1.171,0.348,-1.109,0.174
10.100,-0.235,0.185,-2.117,-2.333,1.810,-1.166,0.464,-1.472,0.232
10.120,-0.281,0.221,-2.141,-2.321,1.773,-1.161,0.579,-1.829,0.289
10.140,-0.327,0.255,-2.164,-2.307,1.730,-1.154,0.693,-2.179,0.347
10.160,-0.373,0.289,-2.187,-2.291,1.679,-1.145,0.807,-2.521,0.404
10.180,-0.418,0.321,-2.209,-2.273,1.622,-1.136,0.920,-2.852,0.460
10.200,-0.464,0.353,-2.232,-2.252,1.559,-1.126,1.032,-3.172,0.516
10.220,-0.508,0.382,-2.254,-2.229,1.489,-1.115,1.144,-3.480,0.572
10.240,-0.552,0.411,-2.276,-2.204,1.414,-1.102,1.254,-3.773,0.627
10.260,-0.596,0.437,-2.298,-2.177,1.333,-1.088,1.362,-4.052,0.681
10.280,-0.639,0.462,-2.319,-2.147,1.246,-1.074,1.470,-4.315,0.735
10.300,-0.681,0.485,-2.340,-2.116,1.155,-1.058,1.576,-4.561,0.788
10.320,-0.723,0.507,-2.361,-2.082,1.059,-1.041,1.680,-4.789,0.840
10.340,-0.764,0.526,-2.382,-2.047,0.959,-1.023,1.783,-4.998,0.891
10.360,-0.804,0.543,-2.402,-2.009,0.856,-1.004,1.884,-5.188,0.942
10.380,-0.843,0.558,-2.422,-1.969,0.748,-0.985,1.983,-5.356,0.991
10.400,-0.882,0.571,-2.441,-1.928,0.638,-0.964,2.080,-5.504,1.040
10.420,-0.919,0.581,-2.460,-1.884,0.526,-0.942,2.175,-5.630,1.088
10.440,-0.956,0.589,-2.478,-1.839,0.411,-0.919,2.268,-5.734,1.134
10.460,-0.992,0.595,-2.496,-1.792,0.295,-0.896,2.359,-5.815,1.179
10.480,-1.027,0.599,-2.513,-1.743,0.177,-0.871,2.447,-5.873,1.224
10.500,-1.061,0.600,-2.530,-1.692,0.059,-0.846,2.533,-5.908,1.267
10.520,-1.093,0.599,-2.547,-1.640,-0.059,-0.820,2.617,-5.920,1.308
10.540,-1.125,0.595,-2.563,-1.586,-0.177,-0.793,2.698,-5.908,1.349
10.560,-1.156,0.589,-2.578,-1.530,-0.295,-0.765,2.776,-5.873,1.388
10.580,-1.185,0.581,-2.593,-1.473,-0.411,-0.737,2.852,-5.815,1.426
10.600,-1.214,0.571,-2.607,-1.415,-0.526,-0.707,2.924,-5.734,1.462
10.620,-1.241,0.558,-2.620,-1.355,-0.638,-0.677,2.994,-5.630,1.497
10.640,-1.266,0.543,-2.633,-1.294,-0.748,-0.647,3.061,-5.504,1.530
10.660,-1.291,0.526,-2.646,-1.231,-0.856,-0.616,3.125,-5.356,1.562
10.680,-1.314,0.507,-2.657,-1.167,-0.959,-0.584,3.185,-5.188,1.593
10.700,-1.337,0.485,-2.668,-1.102,-1.059,-0.551,3.243,-4.998,1.622
10.720,-1.357,0.462,-2.679,-1.037,-1.155,-0.518,3.297,-4.789,1.649
10.740,-1.377,0.437,-2.688,-0.970,-1.246,-0.485,3.349,-4.561,1.674
10.760,-1.395,0.411,-2.697,-0.902,-1.333,-0.451,3.396,-4.315,1.698
10.780,-1.411,0.382,-2.706,-0.833,-1.414,-0.416,3.441,-4.052,1.720
10.800,-1.427,0.353,-2.713,-0.763,-1.489,-0.382,3.482,-3.773,1.741
10.820,-1.440,0.321,-2.720,-0.693,-1.559,-0.346,3.520,-3.480,1.760
10.840,-1.453,0.289,-2.726,-0.622,-1.622,-0.311,3.554,-3.172,1.777
10.860,-1.464,0.255,-2.732,-0.550,-1.679,-0.275,3.585,-2.852,1.792
10.880,-1.473,0.221,-2.737,-0.478,-1.730,-0.239,3.612,-2.521,1.806
10.900,-1.482,0.185,-2.741,-0.405,-1.773,-0.203,3.635,-2.179,1.818
10.920,-1.488,0.149,-2.744,-0.332,-1.810,-0.166,3.655,-1.829,1.828
10.940,-1.493,0.112,-2.747,-0.259,-1.839,-0.129,3.672,-1.472,1.836
10.960,-1.497,0.075,-2.749,-0.185,-1.861,-0.092,3.684,-1.109,1.842
10.980,-1.499,0.038,-2.750,-0.111,-1.876,-0.055,3.693,-0.742,1.847
11.000,-1.500,0.000,-2.750,-0.037,-1.884,-0.019,3.699,-0.372,1.849
11.020,-1.499,-0.038,-2.750,0.037,-1.884,0.019,3.701,-0.000,1.850
11.040,-1.497,-0.075,-2.749,0.111,-1.876,0.055,3.699,0.372,1.849
11.060,-1.493,-0.112,-2.747,0.185,-1.861,0.092,3.693,0.742,1.847
11.080,-1.488,-0.149,-2.744,0.259,-1.839,0.129,3.684,1.109,1.842
11.100,-1.482,-0.185,-2.741,0.332,-1.810,0.166,3.672,1.472,1.836
11.120,-1.473,-0.221,-2.737,0.405,-1.773,0.203,3.655,1.829,1.828
11.140,-1.464,-0.255,-2.732,0.478,-1.730,0.239,3.635,2.179,1.818
11.160,-1.453,-0.289,-2.726,0.550,-1.679,0.275,3.612,2.521,1.806
11.180,-1.440,-0.321,-2.720,0.622,-1.622,0.311,3.585,2.852,1.792
11.200,-1.427,-0.353,-2.713,0.693,-1.559,0.346,3.554,3.172,1.777
11.220,-1.411,-0.382,-2.706,0.763,-1.489,0.382,3.520,3.480,1.760
11.240,-1.395,-0.411,-2.697,0.833,-1.414,0.416,3.482,3.773,1.741
11.260,-1.377,-0.437,-2.688,0.902,-1.333,0.451,3.441,4.052,1.720
11.280,-1.357,-0.462,-2.679,0.970,-1.246,0.485,3.396,4.315,1.698
11.300,-1.337,-0.485,-2.668,1.037,-1.155,0.518,3.349,4.561,1.674
11.320,-1.314,-0.507,-2.657,1.102,-1.059,0.551,3.297,4.789,1.649
11.340,-1.291,-0.526,-2.646,1.167,-0.959,0.584,3.243,4.998,1.622
11.360,-1.266,-0.543,-2.633,1.231,-0.856,0.616,3.185,5.188,1.593
11.380,-1.241,-0.558,-2.620,1.294,-0.748,0.647,3.125,5.356,1.562
11.400,-1.214,-0.571,-2.607,1.355,-0.638,0.677,3.061,5.504,1.530
11.420,-1.185,-0.581,-2.593,1.415,-0.526,0.707,2.994,5.630,1.497
11.440,-1.156,-0.589,-2.578,1.473,-0.411,0.737,2.924,5.734,1.462
11.460,-1.125,-0.595,-2.563,1.530,-0.295,0.765,2.852,5.815,1.426
11.480,-1.093,-0.599,-2.547,1.586,-0.177,0.793,2.776,5.873,1.388
11.500,-1.061,-0.600,-2.530,1.640,-0.059,0.820,2.698,5.908,1.349
11.520,-1.027,-0.599,-2.513,1.692,0.059,0.846,2.617,5.920,1.308
11.540,-0.992,-0.595,-2.496,1.743,0.177,0.871,2.533,5.908,1.267
11.560,-0.956,-0.589,-2.478,1.792,0.295,0.896,2.447,5.873,1.224
11.580,-0.919,-0.581,-2.460,1.839,0.411,0.919,2.359,5.815,1.179
11.600,-0.882,-0.571,-2.441,1.884,0.526,0.942,2.268,5.734,1.134
11.620,-0.843,-0.558,-2.422,1.928,0.638,0.964,2.175,5.630,1.088
11.640,-0.804,-0.543,-2.402,1.969,0.748,0.985,2.080,5.504,1.040
11.660,-0.764,-0.526,-2.382,2.009,0.856,1.004,1.983,5.356,0.991
11.680,-0.723,-0.507,-2.361,2.047,0.959,1.023,1.884,5.188,0.942
11.700,-0.681,-0.485,-2.340,2.082,1.059,1.041,1.783,4.998,0.891
11.720,-0.639,-0.462,-2.319,2.116,1.155,1.058,1.680,4.789,0.840
11.740,-0.596,-0.437,-2.298,2.147,1.246,1.074,1.576,4.561,0.788
11.760,-0.552,-0.411,-2.276,2.177,1.333,1.088,1.470,4.315,0.735
11.780,-0.508,-0.382,-2.254,2.204,1.414,1.102,1.362,4.052,0.681
11.800,-0.464,-0.353,-2.232,2.229,1.489,1.115,1.254,3.773,0.627
11.820,-0.418,-0.321,-2.209,2.252,1.559,1.126,1.144,3.480,0.572
11.840,-0.373,-0.289,-2.187,2.273,1.622,1.136,1.032,3.172,0.516
11.860,-0.327,-0.255,-2.164,2.291,1.679,1.145,0.920,2.852,0.460
11.880,-0.281,-0.221,-2.141,2.307,1.730,1.154,0.807,2.521,0.404
11.900,-0.235,-0.185,-2.117,2.321,1.773,1.161,0.693,2.179,0.347
11.920,-0.188,-0.149,-2.094,2.333,1.810,1.166,0.579,1.829,0.289
11.940,-0.141,-0.112,-2.071,2.342,1.839,1.171,0.464,1.472,0.232
11.960,-0.094,-0.075,-2.047,2.349,1.861,1.174,0.348,1.109,0.174
11.980,-0.047,-0.038,-2.024,2.353,1.876,1.177,0.232,0.742,0.116
12.000,-0.000,-0.000,-2.000,2.356,1.884,1.178,0.116,0.372,0.058
